registry_id,air_program,pgm_sys_acrnm,pgm_sys_ids,pollutant_name,unit_of_measure, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018,nei_type,nei_hap_voc_flag
"110000896816","NEI","NEI","7559311,7682411","Primary PM condensible portion,  less than 1 micron","Pounds",,,13044.66,,,18629.925794,,,7293.384814,,"CAP",""
"110000896816","NEI","NEI","7559311,7682411","Primary PM10 (filterables and condensibles)","Pounds",,,24508.702,,,57617.2,,,16306.715558,,"CAP",""
"110000896816","NEI","NEI","7559311,7682411","Primary PM10, filterable portion only","Pounds",,,11464.042,,,38987.2741,,,9013.33054,,"CAP",""
"110000896816","NEI","NEI","7559311,7682411","Primary PM2.5 (filterables and condensibles)","Pounds",,,17939.96,,,33726.2,,,10042.01649,,"CAP",""
"110000896816","NEI","NEI","7559311,7682411","Primary PM2.5, filterable portion only","Pounds",,,4895.3,,,15096.2741,,,2748.631472,,"CAP",""
"110000896816","NEI","NEI","7559311,7682411","Pyrene","Pounds",,,.0053687,,,.01459511,,,.003048092,,"HAP","HAP-VOC"
"110000896816","NEI","NEI","7559311,7682411","Selenium","Pounds",,,.02577421,,,.06501082,,,.014633398,,"HAP",""
"110000896816","NEI","NEI","7559311,7682411","Sulfur dioxide","Pounds",,,1618.076,,,3043.6,,,919.895982,,"CAP",""
"110000896816","NEI","NEI","7559311,7682411","Toluene","Pounds",,,3.646658,,,267.20503,,,2.0704021,,"HAP","VOC"
"110000896816","NEI","NEI","7559311,7682411","Volatile organic compounds","Pounds",,,9200.646,,,19133.2,,,4512.018124,,"CAP","VOC"
"110000896816","NEI","NEI","7559311,7682411","Xylene","Pounds",,,60,,,127.0188,,,33.9999215,,"HAP","VOC"
