registry_id,air_program,pgm_sys_acrnm,pgm_sys_ids,pollutant_name,unit_of_measure, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016,nei_type,nei_hap_voc_flag
"110015757670","NEI","NEI","6281811","Hydrochloric acid","Pounds",,22233,,,18591.7,,,21172,,,"HAP",""
"110015757670","NEI","NEI","6281811","Hydrofluoric acid","Pounds",,6856,,,6030.95,,,6867.96,,,"HAP",""
"110015757670","NEI","NEI","6281811","Hydrogen cyanide","Pounds",,8833,,,,,,,,,"HAP",""
"110015757670","NEI","NEI","6281811","Indeno[1,2,3-cd]pyrene","Pounds",,.114917,,,.0939891,,,.107033,,,"HAP","HAP-VOC"
"110015757670","NEI","NEI","6281811","Isophorone","Pounds",,1092.65,,,895.78,,,1020.1,,,"HAP","HAP-VOC"
"110015757670","NEI","NEI","6281811","Lead","Pounds",,85.86,,,76.3449,,,86.9406,,,"CAP",""
"110015757670","NEI","NEI","6281811","Manganese","Pounds",,385.4,,,342.704,,,390.267,,,"HAP",""
"110015757670","NEI","NEI","6281811","Mercury","Pounds",,30.65,,,27.248,,,31.0297,,,"HAP",""
"110015757670","NEI","NEI","6281811","Methyl bromide","Pounds",,301.421,,,246.679,,,280.915,,,"HAP","HAP-VOC"
"110015757670","NEI","NEI","6281811","Methyl hydrazine","Pounds",,320.26,,,262.287,,,298.689,,,"HAP","HAP-VOC"
"110015757670","NEI","NEI","6281811","Methyl methacrylate","Pounds",,37.6777,,,30.8433,,,35.124,,,"HAP","HAP-VOC"
"110015757670","NEI","NEI","6281811","Methyl tert-butyl ether","Pounds",,65.9359,,,53.9504,,,61.438,,,"HAP","HAP-VOC"
"110015757670","NEI","NEI","6281811","Methylene chloride","Pounds",,546.326,,,447.89,,,510.051,,,"HAP","EXEMPT-NONPHOTOCHEM"
"110015757670","NEI","NEI","6281811","Naphthalene","Pounds",,24.4905,,,20.0533,,,22.8364,,,"HAP","HAP-VOC"
"110015757670","NEI","NEI","6281811","Nickel","Pounds",,1046,,,929.711,,,1058.74,,,"HAP",""
"110015757670","NEI","NEI","6281811","Nitrogen oxides","Pounds",,14214580,,,13179100,,,14114700,,,"CAP",""
"110015757670","NEI","NEI","6281811","Phenanthrene","Pounds",,5.08649,,,4.17352,,,4.75275,,,"HAP","HAP-VOC"
"110015757670","NEI","NEI","6281811","Phenol","Pounds",,30.1421,,,24.6679,,,28.0915,,,"HAP","HAP-VOC"
"110015757670","NEI","NEI","6281811","Primary PM condensible portion,  less than 1 micron","Pounds",,828908,,,678622,,,772806,,,"CAP",""
"110015757670","NEI","NEI","6281811","Primary PM10 (filterables and condensibles)","Pounds",,1285036,,,1051864,,,1197848,,,"CAP",""
"110015757670","NEI","NEI","6281811","Primary PM10, filterable portion only","Pounds",,456128,,,373242,,,425042,,,"CAP",""
"110015757670","NEI","NEI","6281811","Primary PM2.5 (filterables and condensibles)","Pounds",,1057314,,,865582,,,985712,,,"CAP",""
"110015757670","NEI","NEI","6281811","Primary PM2.5, filterable portion only","Pounds",,228406,,,186960.2,,,212908,,,"CAP",""
"110015757670","NEI","NEI","6281811","Propionaldehyde","Pounds",,715.876,,,587.008,,,668.476,,,"HAP","HAP-VOC"
"110015757670","NEI","NEI","6281811","Pyrene","Pounds",,.621682,,,.508966,,,.579604,,,"HAP","HAP-VOC"
"110015757670","NEI","NEI","6281811","Selenium","Pounds",,352.6,,,313.523,,,357.036,,,"HAP",""
"110015757670","NEI","NEI","6281811","Styrene","Pounds",,47.0971,,,38.6814,,,44.0499,,,"HAP","HAP-VOC"
"110015757670","NEI","NEI","6281811","Sulfur dioxide","Pounds",,1982990,,,2355200,,,2780300,,,"CAP",""
"110015757670","NEI","NEI","6281811","Tetrachloroethylene","Pounds",,81.007,,,66.1656,,,75.3485,,,"HAP","EXEMPT-NONPHOTOCHEM"
"110015757670","NEI","NEI","6281811","Toluene","Pounds",,452.132,,,369.849,,,421.179,,,"HAP","HAP-VOC"
"110015757670","NEI","NEI","6281811","Tribromomethane","Pounds",,73.4715,,,60.058,,,68.3932,,,"HAP","HAP-VOC"
"110015757670","NEI","NEI","6281811","Vinyl acetate","Pounds",,14.3175,,,11.7062,,,13.3309,,,"HAP","HAP-VOC"
"110015757670","NEI","NEI","6281811","Volatile organic compounds","Pounds",,113033,,,92631.8,,,105487.8,,,"CAP",""
"110015757670","NEI","NEI","6281811","Xylene","Pounds",,69.7037,,,57.0042,,,64.9156,,,"HAP","HAP-VOC"
"110015757670","TRI","TRI","84078BNNZP12500","Barium compounds -- TRI ","Pounds",1766,697,697,498,574,1428,1600.4,1240.1,1282.7,1115.7,"",""
"110015757670","TRI","TRI","84078BNNZP12500","Chromium compounds -- TRI","Pounds",245,518,211,233,16,42,36.1,29.3,35.9,49.9,"",""
"110015757670","TRI","TRI","84078BNNZP12500","Copper compounds -- TRI","Pounds",25,199,9,8,16,24,27.1,21.2,17.1,14.1,"",""
"110015757670","TRI","TRI","84078BNNZP12500","Dioxin and dioxin-like compounds -- TRI","Pounds",.0069808,.0105727,.0061674,.0000037,.0000034,.0000032,.0000036,.0000036,,,"",""
"110015757670","TRI","TRI","84078BNNZP12500","Ethylene glycol","Pounds",0,0,0,,,,5,,,,"",""
"110015757670","TRI","TRI","84078BNNZP12500","Hydrochloric acid","Pounds",18797,28312,17891,17284,16132,14950,17148,17264,17136,14993,"",""
"110015757670","TRI","TRI","84078BNNZP12500","Hydrofluoric acid","Pounds",28880,37817,27983,7289,6827,6296,7222,7271,7217,6314,"",""
"110015757670","TRI","TRI","84078BNNZP12500","Lead compounds","Pounds",1044,1485,1001,857,12,28,30.1,24.3,30.9,27.9,"",""
"110015757670","TRI","TRI","84078BNNZP12500","Manganese compounds","Pounds",2218,2611,2129,7916,57,148,118.1,94,109,174,"",""
"110015757670","TRI","TRI","84078BNNZP12500","Mercury compounds","Pounds",2.609,4.344,2.43,2.265,1.822,1.658,1.903,.819,1.2,1.2,"",""
"110015757670","TRI","TRI","84078BNNZP12500","Nickel compounds","Pounds",,,,,,,,,16.7,26.7,"",""
"110015757670","TRI","TRI","84078BNNZP12500","Sulfuric acid","Pounds",10132,11329,9291,16218.75,19229,16122,17259,16607,16917,15292,"",""
"110015757670","TRI","TRI","84078BNNZP12500","Vanadium compounds","Pounds",59,476,22.8,16,17,43,48.1,37.2,44.3,39.3,"",""
"110015757670","TRI","TRI","84078BNNZP12500","Zinc","Pounds",,,,7,,,,,20.4,17.4,"",""
