registry_id,air_program,pgm_sys_acrnm,pgm_sys_ids,pollutant_name,unit_of_measure, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018,nei_type,nei_hap_voc_flag
"110009506347","NEI","NEI","7569011,8237411","Propionaldehyde","Pounds",,,,,,,,,40.5,,"HAP","VOC"
"110009506347","NEI","NEI","7569011,8237411","Pyrene","Pounds",,,.01816827742,,,.007628741,,,,,"HAP","HAP-VOC"
"110009506347","NEI","NEI","7569011,8237411","Selenium","Pounds",,,470.03,,,438,,,386.07,,"HAP",""
"110009506347","NEI","NEI","7569011,8237411","Sulfur dioxide","Pounds",,,4800107.784,,,4409380.6,,,3248647.5534,,"CAP",""
"110009506347","NEI","NEI","7569011,8237411","Toluene","Pounds",,,222.97239576,,,431.33885624,,,518.445773131,,"HAP","VOC"
"110009506347","NEI","NEI","7569011,8237411","Volatile organic compounds","Pounds",,,35617.466,,,37161,,,34822.957356,,"CAP","VOC"
"110009506347","NEI","NEI","7569011,8237411","Xylene","Pounds",,,110.289901,,,211.05253526,,,252.931003551,,"HAP","VOC"
"110009506347","TRI","TRI","84006KNNCT8362W","Ammonia","Pounds",13955.6,11522.21,9797.51,8677,10325,9879,14958,9749,9385,10096,"",""
"110009506347","TRI","TRI","84006KNNCT8362W","Antimony compounds ","Pounds",151.24,139.38,150.94,117.07,104,88,70,149,107,121,"",""
"110009506347","TRI","TRI","84006KNNCT8362W","Arsenic compounds","Pounds",4954.64,4234.21,2201.83,1832.74,2272,2714,1682,3405,3264,3646,"",""
"110009506347","TRI","TRI","84006KNNCT8362W","Cadmium compounds ","Pounds",126.34,209.55,182.12,191.45,151,160,123,685,249,371,"",""
"110009506347","TRI","TRI","84006KNNCT8362W","Chromium compounds -- TRI","Pounds",378.53,615.16,646.57,1035.19,484,442,178,463,219,145,"",""
"110009506347","TRI","TRI","84006KNNCT8362W","Copper compounds -- TRI","Pounds",34468.28,36496.31,26870.79,20171.2,30108,46957,40155,30944,22229,39492,"",""
"110009506347","TRI","TRI","84006KNNCT8362W","Cresol","Pounds",,,500,500,250,250,,250,250,,"",""
"110009506347","TRI","TRI","84006KNNCT8362W","Dioxin and dioxin-like compounds -- TRI","Pounds",0,0,.0000049,.000006,.0000059,.000006,,,,,"",""
"110009506347","TRI","TRI","84006KNNCT8362W","Hydrochloric acid","Pounds",500.41,500.41,500.41,544.35,547,545,507,506,506,504,"",""
"110009506347","TRI","TRI","84006KNNCT8362W","Lead compounds","Pounds",8720.8,5580.05,5766.21,5419.36,6631,7426,6842,11052,12029,15055,"",""
"110009506347","TRI","TRI","84006KNNCT8362W","Manganese compounds","Pounds",143.13,218,241.54,239.47,170,178,140,169,168,125,"",""
"110009506347","TRI","TRI","84006KNNCT8362W","Mercury compounds","Pounds",8.57,4.64,5.78,5.723,19,8,14,12,7,15,"",""
"110009506347","TRI","TRI","84006KNNCT8362W","Nickel compounds","Pounds",290.33,434,531.71,778.73,345,383,210,380,245,226,"",""
"110009506347","TRI","TRI","84006KNNCT8362W","Nitric acid","Pounds",22,22,22,22,22,22,,,,,"",""
"110009506347","TRI","TRI","84006KNNCT8362W","Selenium compounds","Pounds",350.39,310.54,470.03,468.33,480,438,233,565,374,583,"",""
"110009506347","TRI","TRI","84006KNNCT8362W","Silver compounds","Pounds",196.65,241.56,249.86,245.5,250,243,166,237,178,201,"",""
"110009506347","TRI","TRI","84006KNNCT8362W","Sulfuric acid","Pounds",45358.28,45064.06,50419.39,50792.37,53239,33782,35741,39943,37009,27435,"",""
"110009506347","TRI","TRI","84006KNNCT8362W","Thallium compounds","Pounds",96.93,117.81,136.21,203.72,168,172,158,216,217,159,"",""
"110009506347","TRI","TRI","84006KNNCT8362W","Vanadium compounds","Pounds",117.82,194.74,171.65,171.99,147,156,186,153,93,235,"",""
"110009506347","TRI","TRI","84006KNNCT8362W","Zinc compounds","Pounds",839.42,867.9,1092.53,804.63,638,813,1105,1624,897,1074,"",""
